"mapping_action","map_operation","source_host","source_schema","source_db","target_host","target_schema","target_db","table_name"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMaldiOrganismXref"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMaldiPlates"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMaldiPlateTypes"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMaldiProbabilityResults"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMaldiProjectDetails"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMaldiProjects"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMaldiRawResults"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMaldiWorklistCriteria"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMaldiWorklistDisplay"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMaldiWorklists"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMediaType"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMGITInfo"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMICs"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMsgAlerts"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMsgDistConfig"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMsgEmail"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMsgEmailList"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblMsgEmailLog"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblOptionConfig"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblOrderedTest"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblOrdTestMsgs"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblOrganism"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblOrganismInterps"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblOrgGroups"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblPatient"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblPatientSex"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblPhxInfo"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblPhysician"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblPostMsgs"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblPreCanIsolCmnts"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblPreCanPatCmnts"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblPreCanSpecCmnts"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblPreCanTestCmnts"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblPrelimFinal"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblPrintBDXRule"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCAPIDBroth"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCASTBroth"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCASTEmergeBroth"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCATCC"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCCtrlWells"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCDrgSuppress"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCFormulations"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCIDBroth"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCIndicator"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCLot"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCLotStatus"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCMICRanges"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCOrderedTest"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCProfile"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCRefStrains"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCStrainsXref"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCTestStatus"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQCTestType"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblQuantity"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblRDayHour"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblReadings"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblReceivedBy"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblReport"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblReportSort"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblResistanceMech"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblRuleEditor"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblRules"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblRulesInfo"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblScreenTest"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblScreenTestResults"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblSecurity"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblSpecialMessages"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblSpecimen"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblSpecimenLog"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblSpecimenType"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblSQLScripts"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblStates"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblStationStat"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblSupplResults"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblSupplTest"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblSystemLog"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblSystemMsgs"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblTestStatus"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblUPDBRKPTMERGE"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblUpdObjects"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblUserFieldLbls"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblUserFieldList"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblUsers"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblVersion"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","tblWorkstations"
"onboard_EpiCenter_EXTRACT","TRUNCATE+APPEND","SUGI","dbo","EpiCenter_SQL","OXNETDWP01","raw","EpiCentre_EXTRACT","timdaviestemp"
"onboard_Genetics","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - genetics","OXNETDWP01","raw","Genetics_EXTRACT","assembly"
"onboard_Genetics","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - genetics","OXNETDWP01","raw","Genetics_EXTRACT","clinicalsample"
"onboard_Genetics","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - genetics","OXNETDWP01","raw","Genetics_EXTRACT","mapcall"
"onboard_Genetics","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - genetics","OXNETDWP01","raw","Genetics_EXTRACT","plate"
"onboard_Genetics","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - genetics","OXNETDWP01","raw","Genetics_EXTRACT","study"
"onboard_LIMS_bloodgases_latest","APPEND","SUGI","dbo","PSS RAW - lims new","OXNETDWP01","raw","LIMS_PSS2","patientpoct"
"onboard_LIMS_bloodgases_latest","APPEND","SUGI","dbo","PSS RAW - lims new","OXNETDWP01","raw","LIMS_PSS2","requestspoct"
"onboard_LIMS_bloodgases_latest","APPEND","SUGI","dbo","PSS RAW - lims new","OXNETDWP01","raw","LIMS_PSS2","resultspoct"
"onboard_LIMS_bloodgases_latest","APPEND","SUGI","dbo","PSS RAW - lims new","OXNETDWP01","raw","LIMS_PSS2","setspoct"
"onboard_LIMS_latest","APPEND","SUGI","dbo","PSS RAW - lims new","OXNETDWP01","raw","LIMS_PSS2","patient"
"onboard_LIMS_latest","APPEND","SUGI","dbo","PSS RAW - lims new","OXNETDWP01","raw","LIMS_PSS2","requests"
"onboard_LIMS_latest","APPEND","SUGI","dbo","PSS RAW - lims new","OXNETDWP01","raw","LIMS_PSS2","results"
"onboard_LIMS_latest","APPEND","SUGI","dbo","PSS RAW - lims new","OXNETDWP01","raw","LIMS_PSS2","sets"
"onboard_LIMS_Old","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - lims old","OXNETDWP01","raw","LIMS_Old_PSS2","batch"
"onboard_LIMS_Old","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - lims old","OXNETDWP01","raw","LIMS_Old_PSS2","collection"
"onboard_LIMS_Old","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - lims old","OXNETDWP01","raw","LIMS_Old_PSS2","correctedcollectiondata"
"onboard_LIMS_Old","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - lims old","OXNETDWP01","raw","LIMS_Old_PSS2","correctedpatientlist"
"onboard_LIMS_Old","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - lims old","OXNETDWP01","raw","LIMS_Old_PSS2","masterlist"
"onboard_LIMS_Old","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - lims old","OXNETDWP01","raw","LIMS_Old_PSS2","patientpoct"
"onboard_LIMS_Old","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - lims old","OXNETDWP01","raw","LIMS_Old_PSS2","requestspoct"
"onboard_LIMS_Old","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - lims old","OXNETDWP01","raw","LIMS_Old_PSS2","resultspoct"
"onboard_LIMS_Old","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - lims old","OXNETDWP01","raw","LIMS_Old_PSS2","setspoct"
"onboard_LIMS_Old","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - lims old","OXNETDWP01","raw","LIMS_Old_PSS2","test"
"onboard_maternity_data","APPEND","OXNETDWP01","staging","Maternity","OXNETDWP01","raw","Maternity","v_CMT_SCDStory"
"onboard_maternity_data","APPEND","OXNETDWP01","staging","Maternity","OXNETDWP01","raw","Maternity","v_CMT_SCDTerm"
"onboard_maternity_data","APPEND","OXNETDWP01","staging","Maternity","OXNETDWP01","raw","Maternity","v_CMT_SCDTermData"
"onboard_maternity_data","APPEND","OXNETDWP01","staging","Maternity","OXNETDWP01","raw","Maternity","v_CMT_SCRTermText"
"onboard_maternity_data","APPEND","OXNETDWP01","staging","Maternity","OXNETDWP01","raw","Maternity","v_DVDev_EDDMaintenance"
"onboard_maternity_data","APPEND","OXNETDWP01","staging","Maternity","OXNETDWP01","raw","Maternity","v_Mart_MaternityBirths"
"onboard_maternity_data","APPEND","OXNETDWP01","staging","Maternity","OXNETDWP01","raw","Maternity","v_Mart_MaternityClinicalEvents"
"onboard_maternity_data","APPEND","OXNETDWP01","staging","Maternity","OXNETDWP01","raw","Maternity","v_Mart_MaternityDeliveries"
"onboard_NOC_Activity","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - NOC","OXNETDWP01","raw","NOC_Activity","v_NOC_CDS_OutpatientActivity"
"onboard_NOC_Activity","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - NOC","OXNETDWP01","raw","NOC_Activity","v_NOC_CDS_outpatientActivity_Diagnosis"
"onboard_NOC_Activity","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - NOC","OXNETDWP01","raw","NOC_Activity","v_NOC_CDS_OutpatientActivity_Procedure"
"onboard_NOC_Activity","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - NOC","OXNETDWP01","raw","NOC_Activity","v_NOC_CDS_OutpatientFuture"
"onboard_NOC_Activity","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - NOC","OXNETDWP01","raw","NOC_Activity","v_NOC_CDS_OutpatientFuture_Diagnosis"
"onboard_NOC_Activity","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - NOC","OXNETDWP01","raw","NOC_Activity","v_NOC_CDS_OutpatientFuture_Procedure"
"onboard_NOC_Activity","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - NOC","OXNETDWP01","raw","NOC_Activity","v_NOC_d_WardMovements"
"onboard_NOC_Activity","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - NOC","OXNETDWP01","raw","NOC_Activity","v_NOC_Episodes"
"onboard_NOC_Activity","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - NOC","OXNETDWP01","raw","NOC_Activity","v_NOC_IM200_WardStays"
"onboard_ORBIT_Bloods","TRUNCATE+APPEND","SUGI","Bloods","PSS RAW - WHViews","OXNETDWP01","raw3","ORBIT_Views","v_Consultant"
"onboard_ORBIT_Bloods","TRUNCATE+APPEND","SUGI","Bloods","PSS RAW - WHViews","OXNETDWP01","raw3","ORBIT_Views","v_Episodes"
"onboard_ORBIT_Bloods","TRUNCATE+APPEND","SUGI","Bloods","PSS RAW - WHViews","OXNETDWP01","raw3","ORBIT_Views","v_SpecialtyReference"
"onboard_ORBIT_dbo","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - WHViews","OXNETDWP01","raw","ORBIT_Views","OLE DB Destination"
"onboard_ORBIT_dbo","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - WHViews","OXNETDWP01","raw","ORBIT_Views","v_mf_PRSNL_REF"
"onboard_ORBIT_ICResearch","TRUNCATE+APPEND","SUGI","ICResearch","PSS RAW - WHViews","OXNETDWP01","raw2","ORBIT_Views","v_CDS_AccidentEmergency"
"onboard_ORBIT_ICResearch","TRUNCATE+APPEND","SUGI","ICResearch","PSS RAW - WHViews","OXNETDWP01","raw2","ORBIT_Views","v_CDS_AccidentEmergency_Diagnosis"
"onboard_ORBIT_ICResearch","TRUNCATE+APPEND","SUGI","ICResearch","PSS RAW - WHViews","OXNETDWP01","raw2","ORBIT_Views","v_CDS_AccidentEmergency_InvestigationAndDiagnosis"
"onboard_ORBIT_ICResearch","TRUNCATE+APPEND","SUGI","ICResearch","PSS RAW - WHViews","OXNETDWP01","raw2","ORBIT_Views","v_CDS_AccidentEmergency_Procedure"
"onboard_ORBIT_ICResearch","TRUNCATE+APPEND","SUGI","ICResearch","PSS RAW - WHViews","OXNETDWP01","raw2","ORBIT_Views","v_CDS_Inpatient_ProviderSpell"
"onboard_ORBIT_ICResearch","TRUNCATE+APPEND","SUGI","ICResearch","PSS RAW - WHViews","OXNETDWP01","raw2","ORBIT_Views","v_CDS_OutpatientActivity_Diagnosis"
"onboard_ORBIT_ICResearch","TRUNCATE+APPEND","SUGI","ICResearch","PSS RAW - WHViews","OXNETDWP01","raw2","ORBIT_Views","v_CDS_OutpatientActivity_Procedure"
"onboard_ORBIT_ICResearch","TRUNCATE+APPEND","SUGI","ICResearch","PSS RAW - WHViews","OXNETDWP01","raw2","ORBIT_Views","v_Contracting_ACT_AE"
"onboard_ORBIT_ICResearch","TRUNCATE+APPEND","SUGI","ICResearch","PSS RAW - WHViews","OXNETDWP01","raw2","ORBIT_Views","v_Contracting_OUH_ACT_IP"
"onboard_ORBIT_ICResearch","TRUNCATE+APPEND","SUGI","ICResearch","PSS RAW - WHViews","OXNETDWP01","raw2","ORBIT_Views","v_Contracting_TestPatients"
"onboard_ORBIT_ICResearch","TRUNCATE+APPEND","SUGI","ICResearch","PSS RAW - WHViews","OXNETDWP01","raw2","ORBIT_Views","v_d_WardMovements"
"onboard_ORBIT_ICResearch","TRUNCATE+APPEND","SUGI","ICResearch","PSS RAW - WHViews","OXNETDWP01","raw2","ORBIT_Views","v_NOC_CDS_Inpatient_ProviderSpell"
"onboard_ORBIT_ICResearch","TRUNCATE+APPEND","SUGI","ICResearch","PSS RAW - WHViews","OXNETDWP01","raw2","ORBIT_Views","v_NOC_PIEDW_Encounter"
"onboard_ORBIT_ICResearch","TRUNCATE+APPEND","SUGI","ICResearch","PSS RAW - WHViews","OXNETDWP01","raw2","ORBIT_Views","v_PIEDW_Encounter"
"onboard_ORBIT_ICResearch","TRUNCATE+APPEND","SUGI","ICResearch","PSS RAW - WHViews","OXNETDWP01","raw2","ORBIT_Views","v_PIEDW_PrsnlRef"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Data Field Lookup"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","DDfields"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","DDfieldsDesc"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","DDrectables"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","fdsfieldlist"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OACC"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OAFL"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OAFP"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OBCC"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OBDH"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OBKPL"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OBMCA"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OCAID"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local ODCON"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local ODELM"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local ODELP"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local ODELPM"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local ODPC"
"onboard_OXMAT","TRUNCATE+APPEND","SUGI","dbo","PSS RAW - oxmat old","OXNETDWP01","raw","OXMAT_ARCHIVE","Local OFRO"
